date,period,industry,close,price_x,momentum_y,rs_z_120,rs_mom_20_z,rs_mom_60_z,rs_accel_5_20,rs_new_high_60,breadth_ma20,breadth_observed,breadth_delta_1d,breadth_delta_5d,relative_breadth,breadth_slope_5,breadth_slope_10,breadth_above_50,breadth_thrust,breadth_persistence,amount_share,amount_share_ma20,amount_confirm,amount_share_z_60,amount_mom_5,vol_20,vol_60,drawdown_60,downside_vol_60,correlation_to_benchmark,source,breadth_divergence_score,price_amount_confirm_score,trend_stability,confidence,quadrant,rs_rank_pct,score,score_breakdown,top_contributors,risk_notes,phase,phase_transition,change_reason
2000-06-02,weekly,农林牧渔,1617.56,0.21671136394349513,0.0,0.21671136394349513,0.0,0.0,0.0,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.04999640966941154,0.03928204910043022,True,1.109019544419594,0.0170322918599215,0.050053155359177794,0.050053155359177794,-0.0027926933770628937,0.015515855650202996,0.9076083198766506,sw_index/breadth_ma20,0.0,0.0,0.0,0.6,领涨,50.0,39.3,"{'trend': 13.0, 'momentum': 9.9, 'breadth': 9.9, 'liquidity': 7.8, 'risk': -3.6, 'data_quality': 2.4, 'total': 39.3}","['trend', 'momentum', 'breadth']",['近20日波动率偏高'],高位背离,unchanged,['阶段规则重新归类']
2000-06-09,weekly,农林牧渔,1606.7,0.22724433787608186,0.0,0.22724433787608186,0.0,0.0,-0.14868748626621361,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.03623695385769211,0.038919249658790775,False,-0.30686992725892015,-0.015064785173699552,0.049330365620524654,0.049330365620524654,-0.009487759618763358,0.015141924717896644,0.9092625839304781,sw_index/breadth_ma20,0.0,-0.0,0.0,0.6,领涨,58.333333333333336,37.0,"{'trend': 13.6, 'momentum': 9.8, 'breadth': 9.9, 'liquidity': 5.1, 'risk': -3.7, 'data_quality': 2.4, 'total': 37.0}","['trend', 'breadth', 'momentum']",['近20日波动率偏高'],高位背离,unchanged,['阶段规则重新归类']
2000-06-16,weekly,农林牧渔,1603.84,-0.025392471928768617,0.0,-0.025392471928768617,0.0,0.0,-0.16995478496976607,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.033770511011681326,0.038725045517988846,False,-0.5507762915378188,0.0006851773142838094,0.04595883028896793,0.048481868973526375,-0.011250917026798812,0.014829356452059468,0.9070406134799075,sw_index/breadth_ma20,0.0,-0.0,0.0,0.6,走强,50.0,36.2,"{'trend': 12.3, 'momentum': 9.8, 'breadth': 9.9, 'liquidity': 5.3, 'risk': -3.5, 'data_quality': 2.4, 'total': 36.2}","['trend', 'breadth', 'momentum']",['近20日波动率偏高'],观察,downgrade,['阶段规则重新归类']
2000-06-23,weekly,农林牧渔,1618.66,-0.11018074042549622,0.0,-0.11018074042549622,0.0,0.0,-0.12390770061707375,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0423923085811336,0.038561881003960644,True,0.36683295256381576,0.0043183744343386135,0.04398173508623053,0.047465068983224015,-0.002114555912433813,0.014563548194106822,0.9065414311627946,sw_index/breadth_ma20,0.0,0.0,0.0,0.6,走强,41.66666666666667,36.9,"{'trend': 11.5, 'momentum': 9.8, 'breadth': 9.9, 'liquidity': 6.5, 'risk': -3.2, 'data_quality': 2.4, 'total': 36.9}","['trend', 'breadth', 'momentum']",['近20日波动率偏高'],观察,unchanged,['阶段规则重新归类']
2000-06-30,weekly,农林牧渔,1603.62,-0.2545844692250333,0.0,-0.2545844692250333,0.0,0.0,-0.08372913517436689,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.039762060778916794,0.03855423198127856,True,0.07689744397241845,-0.03199651557854641,0.04228646339808828,0.046892301379423504,-0.01138654451972454,0.014270274224288131,0.9069534696198658,sw_index/breadth_ma20,0.0,0.0,0.0,0.6,走强,41.66666666666667,35.0,"{'trend': 11.1, 'momentum': 9.8, 'breadth': 9.9, 'liquidity': 5.0, 'risk': -3.2, 'data_quality': 2.4, 'total': 35.0}","['trend', 'breadth', 'momentum']",['近20日波动率偏高'],观察,unchanged,['阶段规则重新归类']
2000-07-07,weekly,农林牧渔,1615.66,-0.08207375112004797,-1.0055439213049242,-0.08207375112004797,-1.0055439213049242,0.0,-0.06311405676495954,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.03894338833804183,0.03854553623312676,True,-0.014447944559915708,-0.011053021331369706,0.0412281124647413,0.045993597962793106,-0.0039640217250582754,0.014036884138060117,0.9072358800573445,sw_index/breadth_ma20,0.0,0.014528042827573789,0.0,0.8,领跌,41.66666666666667,34.8,"{'trend': 11.6, 'momentum': 7.6, 'breadth': 9.9, 'liquidity': 5.6, 'risk': -3.0, 'data_quality': 3.2, 'total': 34.8}","['trend', 'breadth', 'momentum']",['近20日波动率偏高'],观察,unchanged,['阶段规则重新归类']
2000-07-14,weekly,农林牧渔,1626.56,-0.4672415814951552,-1.828121757244251,-0.4672415814951552,-1.828121757244251,0.0,-0.010532989087783995,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.02875033721106499,0.038345100336717855,False,-1.1263834633698657,-0.007486616646627118,0.023908653775433993,0.04515317943917698,0.0,0.013813829092353402,0.9028313939476131,sw_index/breadth_ma20,0.0,2.059166116386584,0.0,0.8,领跌,33.33333333333333,31.5,"{'trend': 10.0, 'momentum': 5.8, 'breadth': 9.9, 'liquidity': 4.4, 'risk': -1.7, 'data_quality': 3.2, 'total': 31.5}","['trend', 'breadth', 'momentum']",[],观察,unchanged,['阶段规则重新归类']
2000-07-21,weekly,农林牧渔,1658.36,-0.07547788410977302,-1.5779539389482575,-0.07547788410977302,-1.5779539389482575,0.0,0.036670954943419806,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.04270737877245349,0.03899560528662321,True,0.4476799597705514,0.008936867760772162,0.024055476592392048,0.044276809242990024,0.0,0.013600454443396344,0.9010224900443545,sw_index/breadth_ma20,0.0,-0.7064183559081391,0.0,0.8,领跌,33.33333333333333,35.5,"{'trend': 11.0, 'momentum': 6.4, 'breadth': 9.9, 'liquidity': 6.8, 'risk': -1.7, 'data_quality': 3.2, 'total': 35.5}","['trend', 'breadth', 'liquidity']",[],观察,unchanged,['阶段规则重新归类']
2000-07-28,weekly,农林牧渔,1685.83,0.09055894007664474,-1.083750652801583,0.09055894007664474,-1.083750652801583,0.0,0.03095452677664054,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.049071822846580876,0.039751947389974646,True,1.1319358705380933,0.006679514265447273,0.022063339287490102,0.04345573261423998,0.0,0.013396147951951046,0.9009533647905666,sw_index/breadth_ma20,0.0,-1.2267362386251868,0.0,0.8,走弱,41.66666666666667,38.5,"{'trend': 12.0, 'momentum': 7.5, 'breadth': 9.9, 'liquidity': 7.5, 'risk': -1.6, 'data_quality': 3.2, 'total': 38.5}","['trend', 'breadth', 'momentum']",[],动能衰退,rotate,['阶段规则重新归类']
2000-08-04,weekly,农林牧渔,1697.42,0.10488784799364166,-0.8192931483983966,0.10488784799364166,-0.8192931483983966,0.0,0.028596150576720533,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.03912429003446741,0.04030663853743903,False,-0.007216920231077328,-0.0006377707444493869,0.02013504661560571,0.04274672114866878,0.0,0.013200339587059432,0.9011710253864349,sw_index/breadth_ma20,0.0,0.005912773297859429,0.0,0.8,走弱,50.0,38.3,"{'trend': 12.7, 'momentum': 8.1, 'breadth': 9.9, 'liquidity': 5.9, 'risk': -1.4, 'data_quality': 3.2, 'total': 38.3}","['trend', 'breadth', 'momentum']",[],动能衰退,unchanged,['阶段规则重新归类']
2000-08-11,weekly,农林牧渔,1741.82,0.3115992959298902,-0.8472982529092565,0.3115992959298902,-0.8472982529092565,0.0,0.03585656378275,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.04243798850388861,0.04073269750582823,True,0.3717552914530953,0.0034946001658467743,0.02032130797501533,0.04201854871592453,0.0,0.013012500144441587,0.9009630677240332,sw_index/breadth_ma20,0.0,-0.3149876089579791,0.0,0.8,走弱,66.66666666666666,40.5,"{'trend': 14.4, 'momentum': 8.0, 'breadth': 9.9, 'liquidity': 6.5, 'risk': -1.4, 'data_quality': 3.2, 'total': 40.5}","['trend', 'breadth', 'momentum']",[],动能衰退,unchanged,['阶段规则重新归类']
2000-08-18,weekly,农林牧渔,1793.3,0.7714390369973716,-0.22062656997490968,0.7714390369973716,-0.22062656997490968,0.0,0.03891321728629421,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.06228132616044914,0.0419547880476357,True,2.403173724559744,0.03353098894938415,0.02006013628232555,0.041346738695870855,0.0,0.01283213919533545,0.8986108650402453,sw_index/breadth_ma20,0.0,-0.5302039759034447,0.0,0.8,走弱,66.66666666666666,46.5,"{'trend': 15.6, 'momentum': 9.4, 'breadth': 9.9, 'liquidity': 9.9, 'risk': -1.4, 'data_quality': 3.2, 'total': 46.5}","['trend', 'breadth', 'liquidity']",[],动能衰退,unchanged,['阶段规则重新归类']
2000-08-25,weekly,农林牧渔,1757.56,0.33848973714206776,-0.40908528571307967,0.33848973714206776,-0.40908528571307967,0.0,0.015893065753712216,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.03999015922704681,0.04228842717875507,False,-0.004885715100609368,-0.002717219545406678,0.020460819941651148,0.04129596989825413,-0.019929738470975344,0.012897886790640072,0.896741491177779,sw_index/breadth_ma20,0.0,0.0019986741578454908,0.0,0.8,走弱,50.0,39.4,"{'trend': 13.3, 'momentum': 9.0, 'breadth': 9.9, 'liquidity': 5.8, 'risk': -1.8, 'data_quality': 3.2, 'total': 39.4}","['trend', 'breadth', 'momentum']",[],动能衰退,unchanged,['阶段规则重新归类']
2000-09-01,weekly,农林牧渔,1753.97,1.2149585599125574,0.10809331265505664,1.2149585599125574,0.10809331265505664,0.0,0.018958096309052944,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.052910559321147986,0.04288018834516237,True,1.3513799484803506,0.00383873647456711,0.020308953489696538,0.04081277777673989,-0.021931634416996526,0.01271376874193741,0.8891093507516098,sw_index/breadth_ma20,0.0,0.14607513528686086,0.05,0.8,领涨,83.33333333333334,47.0,"{'trend': 17.9, 'momentum': 10.2, 'breadth': 9.9, 'liquidity': 7.7, 'risk': -1.8, 'data_quality': 3.2, 'total': 47.0}","['trend', 'momentum', 'breadth']",[],价格确认,upgrade,"['相对动量上升', '成交占比高于 20 日均值']"
2000-09-08,weekly,农林牧渔,1747.72,1.4175609852437863,0.3872247674220288,1.4175609852437863,0.3872247674220288,0.0,0.014639836454023766,True,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.08927447017910171,0.045741683276780784,True,3.858745904191415,0.05015018014463431,0.020371089169050165,0.04036727600068335,-0.025416829309094946,0.012528724991738504,0.8899979799747646,sw_index/breadth_ma20,0.0,1.494201985291227,0.1,0.8,领涨,91.66666666666666,52.5,"{'trend': 19.1, 'momentum': 10.8, 'breadth': 9.9, 'liquidity': 11.5, 'risk': -1.9, 'data_quality': 3.2, 'total': 52.5}","['trend', 'liquidity', 'momentum']",[],价格确认,unchanged,['阶段规则重新归类']
2000-09-15,weekly,农林牧渔,1747.98,1.0827030425090394,0.02239783131437476,1.0827030425090394,0.02239783131437476,0.0,0.01093720983468803,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.04164385458351608,0.046175670115482084,False,-0.01746668581715445,-0.0007941339203725306,0.020401996655216147,0.039881320882207624,-0.025271845201583654,0.01237902882692288,0.8876600363368651,sw_index/breadth_ma20,0.0,-0.0003912158825538074,0.15,0.8,领涨,75.0,44.0,"{'trend': 17.0, 'momentum': 10.0, 'breadth': 9.9, 'liquidity': 5.9, 'risk': -1.9, 'data_quality': 3.2, 'total': 44.0}","['trend', 'momentum', 'breadth']",[],价格确认,unchanged,['阶段规则重新归类']
2000-09-22,weekly,农林牧渔,1713.71,1.6228144452546451,-0.017930167420759893,1.6228144452546451,-0.017930167420759893,0.0,0.018980494131947218,True,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.04353580158769323,0.045787373243297166,False,0.13678133228064873,-0.018745524572755905,0.020357650997192635,0.03978580235369546,-0.04438186583393744,0.012437403759880828,0.8881534718145176,sw_index/breadth_ma20,0.0,-0.0024525121878266215,0.15,0.8,走弱,83.33333333333334,45.2,"{'trend': 19.0, 'momentum': 9.9, 'breadth': 9.9, 'liquidity': 5.5, 'risk': -2.2, 'data_quality': 3.2, 'total': 45.2}","['trend', 'momentum', 'breadth']",[],动能衰退,downgrade,['相对动量转弱']
2000-09-29,weekly,农林牧渔,1722.64,1.4312138033548645,-0.36043222386513496,1.4312138033548645,-0.36043222386513496,0.0,0.04641566378882658,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.03055305046678283,0.04566075908176643,False,-0.9260131777208497,-0.00943710876026398,0.015428650301300199,0.0392713309398351,-0.039402219372107194,0.012300256948895694,0.8873209181138291,sw_index/breadth_ma20,0.0,0.3337649889743463,0.15,0.8,走弱,91.66666666666666,44.0,"{'trend': 19.1, 'momentum': 9.1, 'breadth': 9.9, 'liquidity': 4.5, 'risk': -1.8, 'data_quality': 3.2, 'total': 44.0}","['trend', 'breadth', 'momentum']",[],动能衰退,unchanged,['阶段规则重新归类']
2000-10-13,weekly,农林牧渔,1705.4,1.0437316329906239,-0.2569629508451892,1.0437316329906239,-0.2569629508451892,0.0,-0.009449694093928679,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.04184570065970179,0.04584934740741177,False,0.020717951092608333,-0.011064858661446193,0.015613948232233605,0.038965096602671695,-0.04901578096247139,0.012160443676046986,0.8846483023830145,sw_index/breadth_ma20,0.0,-0.005323745848222949,0.15,0.8,走弱,66.66666666666666,42.3,"{'trend': 16.3, 'momentum': 9.3, 'breadth': 9.9, 'liquidity': 5.6, 'risk': -2.0, 'data_quality': 3.2, 'total': 42.3}","['trend', 'breadth', 'momentum']",[],动能衰退,unchanged,['阶段规则重新归类']
2000-10-20,weekly,农林牧渔,1740.12,1.1603228204025322,0.1656428320891806,1.1603228204025322,0.1656428320891806,0.0,-0.03160109426670518,False,,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.040584180482446254,0.04429062761366091,False,-0.08536918122439333,-0.04869028969665546,0.013547941075781136,0.03845767030548933,-0.029654826297886627,0.0120343954038769,0.8846347044919647,sw_index/breadth_ma20,0.0,-0.014140792951143013,0.2,0.8,领涨,75.0,43.3,"{'trend': 17.2, 'momentum': 10.2, 'breadth': 9.9, 'liquidity': 4.3, 'risk': -1.5, 'data_quality': 3.2, 'total': 43.3}","['trend', 'momentum', 'breadth']",[],价格确认,upgrade,['相对动量上升']
